10000 15 0.2 100
2607 -30.818182 -84.000000 -70.545456 -31.909090
2608 -63.000000 -25.818182 -5.181818 -43.727272
2609 -42.818180 -12.000000 -55.545456 -89.272728
2610 -22.000000 -5.272727 -47.636364 -91.909088
2611 -58.545456 -81.454544 -13.000000 -85.090912
2612 -9.181818 -1.000000 -40.909092 -40.636364
2613 -5.090909 -46.818180 -33.636364 -50.363636
2614 -82.000000 -35.272728 -54.272728 -99.000000
2615 -19.272728 -11.000000 -17.090910 -82.272728
2616 -36.818180 -22.272728 -12.181818 -79.636360
2617 -20.454546 -67.636360 -55.090908 -28.636364
2618 -72.909088 -2.727273 -20.545454 -17.636364
2619 -70.363640 -19.727272 -2.636364 -79.454544
2620 -20.727272 -29.727272 -6.272727 -11.909091
2621 -76.545456 -26.090910 -62.272728 -44.636364
2622 -61.363636 -2.727273 -29.818182 -66.727272
2623 -13.727273 -33.000000 -49.000000 -50.545456
2624 -41.454544 -47.272728 -16.363636 -48.000000
2625 -1.090909 -71.454544 -76.636360 -60.181820
2626 -74.090912 -83.272728 -77.727272 -30.636364
2627 -3.000000 -66.545456 -96.272728 -23.636364
2628 -96.272728 -88.727272 -35.545456 -58.909092
2629 -14.818182 -84.000000 -89.727272 -76.090912
2630 -86.636360 -5.727273 -42.818180 -0.363636
2631 -38.727272 -78.000000 -37.000000 -66.272728
2632 -25.272728 -53.363636 -14.272727 -12.545455
2633 -10.909091 -77.090912 -72.636360 -71.181816
2634 -60.363636 -50.363636 -1.818182 -63.272728
2635 -16.909090 -98.000000 -73.090912 -99.363640
2636 -86.727272 -94.818184 -58.272728 -1.454545
2637 -78.818184 -48.000000 -63.727272 -51.636364
2638 -39.818180 -6.545455 -51.909092 -64.727272
2639 -70.727272 -88.909088 -31.000000 -82.090912
2640 -28.454546 -31.454546 -94.636360 -39.363636
2641 -8.454545 -67.272728 -10.545455 -68.818184
2642 -3.818182 -98.454544 -18.272728 -6.909091
2643 -96.454544 -91.363640 -6.181818 -69.363640
2644 -86.181816 -50.636364 -70.818184 -51.090908
2645 -84.727272 -20.727272 -2.727273 -24.545454
2646 -13.454545 -40.818180 -89.272728 -84.090912
2647 -15.909091 -6.363636 -52.363636 -44.272728
2648 -37.818180 -47.000000 -69.818184 -46.272728
2649 -0.363636 -66.454544 -1.181818 -4.181818
2650 -64.909088 -5.636364 -11.000000 -47.545456
2651 -96.909088 -3.363636 -16.909090 -69.272728
2652 -54.000000 -87.636360 -6.545455 -38.727272
2653 -94.545456 -9.181818 -49.454544 -7.909091
2654 -50.000000 -38.636364 -92.000000 -65.818184
2655 -45.000000 -44.363636 -96.272728 -69.000000
2656 -77.545456 -66.090912 -1.363636 -77.909088
2657 -18.727272 -88.727272 -68.181816 -83.636360
2658 -94.363640 -79.181816 -31.181818 -91.272728
2659 -68.727272 -34.181820 -46.636364 -8.909091
2660 -8.000000 -53.181820 -47.545456 -2.545455
2661 -62.363636 -83.181816 -10.454545 -98.454544
2662 -8.000000 -2.454545 -50.454544 -53.000000
2663 -33.000000 -46.727272 -8.090909 -10.454545
2664 -99.000000 -9.454545 -74.545456 -17.636364
2665 -98.181816 -42.727272 -87.454544 -92.545456
2666 -8.090909 -4.727273 -69.909088 -76.818184
2667 -38.909092 -16.545454 -85.636360 -46.909092
2668 -55.909092 -19.363636 -49.454544 -4.363636
2669 -2.545455 -59.818180 -2.818182 -10.454545
2670 -48.454544 -39.454544 -49.636364 -67.545456
2671 -86.181816 -43.909092 -78.000000 -71.363640
2672 -53.363636 -52.545456 -89.000000 -37.727272
2673 -81.363640 -76.363640 -16.363636 -89.454544
2674 -81.090912 -86.272728 -66.181816 -6.181818
2675 -89.000000 -38.000000 -53.090908 -31.090910
2676 -57.363636 -2.545455 -35.454544 -46.090908
2677 -48.545456 -24.454546 -42.727272 -96.909088
2678 -63.909092 -92.272728 -64.454544 -36.272728
2679 -36.181820 -28.636364 -7.545455 -75.636360
2680 -67.363640 -82.727272 -13.363636 -48.727272
2681 -45.272728 -29.727272 -38.090908 -12.545455
2682 -2.181818 -90.454544 -18.727272 -77.363640
2683 -28.454546 -71.818184 -8.363636 -72.000000
2684 -60.454544 -30.000000 -18.090910 -9.000000
2685 -54.363636 -60.727272 -92.090912 -4.454545
2686 -39.181820 -42.727272 -40.636364 -61.545456
2687 -57.545456 -34.363636 -37.181820 -24.818182
2688 -3.272727 -36.636364 -59.727272 -48.454544
2689 -52.545456 -84.000000 -61.000000 -40.818180
2690 -60.636364 -65.818184 -18.181818 -75.272728
2691 -23.818182 -12.727273 -47.272728 -84.272728
2692 -42.636364 -51.454544 -79.363640 -83.181816
2693 -98.363640 -71.454544 -87.636360 -37.545456
2694 -0.272727 -14.454545 -99.090912 -57.818180
2695 -35.000000 -22.363636 -68.818184 -38.181820
2696 -45.181820 -14.636364 -72.818184 -83.909088
2697 -98.636360 -20.000000 -24.727272 -45.363636
2698 -85.818184 -29.000000 -20.636364 -9.545455
2699 -41.727272 -67.818184 -80.000000 -70.545456
2700 -5.454545 -59.363636 -53.727272 -3.818182
2701 -16.909090 -41.272728 -41.363636 -17.181818
2702 -41.909092 -26.636364 -61.181820 -76.818184
2703 -35.181820 -16.090910 -1.181818 -80.363640
2704 -30.727272 -74.000000 -64.181816 -15.545455
2705 -94.000000 -75.090912 -60.909092 -79.727272
2706 -4.090909 -81.454544 -75.454544 -31.909090
2707 -35.454544 -55.454544 -2.454545 -40.909092
2708 -0.909091 -56.090908 -44.727272 -17.818182
2709 -83.545456 -72.272728 -21.181818 -25.454546
2710 -85.090912 -82.363640 -88.454544 -20.181818
2711 -84.636360 -89.636360 -86.727272 -15.363636
2712 -63.636364 -37.090908 -30.818182 -57.545456
2713 -12.090909 -91.727272 -23.454546 -2.363636
2714 -59.363636 -85.090912 -34.272728 -94.818184
2715 -40.545456 -22.818182 -35.727272 -27.636364
2716 -78.909088 -66.636360 -45.454544 -62.454544
2717 -38.909092 -52.818180 -74.090912 -10.090909
2718 -21.272728 -62.454544 -30.272728 -5.909091
2719 -52.090908 -3.181818 -21.181818 -15.636364
2720 -40.181820 -52.000000 -59.363636 -38.454544
2721 -29.909090 -69.000000 -40.818180 -89.181816
2722 -54.090908 -61.181820 -84.000000 -80.818184
2723 -84.000000 -5.818182 -8.363636 -49.090908
2724 -58.636364 -40.000000 -97.727272 -83.636360
2725 -92.727272 -71.818184 -93.727272 -14.000000
2726 -20.454546 -10.181818 -19.909090 -72.454544
2727 -13.363636 -27.272728 -74.272728 -53.545456
2728 -65.454544 -19.818182 -78.181816 -95.272728
2729 -88.818184 -5.090909 -70.636360 -42.909092
2730 -66.272728 -54.636364 -9.909091 -36.454544
2731 -46.636364 -18.272728 -85.545456 -91.363640
2732 -58.181820 -83.272728 -75.000000 -50.909092
2733 -41.272728 -68.727272 -51.090908 -61.636364
2734 -78.909088 -71.000000 -34.090908 -92.272728
2735 -84.363640 -94.545456 -31.909090 -49.818180
2736 -0.545455 -10.090909 -45.090908 -89.363640
2737 -15.181818 -15.727273 -18.454546 -67.636360
2738 -56.454544 -28.363636 -4.090909 -89.272728
2739 -46.545456 -75.818184 -80.636360 -90.909088
2740 -59.090908 -55.636364 -41.818180 -0.272727
2741 -10.545455 -92.909088 -61.909092 -89.454544
2742 -50.090908 -82.181816 -67.818184 -20.636364
2743 -62.909092 -85.909088 -70.363640 -63.454544
2744 -82.181816 -1.636364 -39.000000 -83.454544
2745 -17.272728 -43.636364 -51.090908 -59.909092
2746 -72.000000 -41.272728 -49.181820 -4.727273
2747 -17.090910 -15.909091 -95.636360 -62.272728
2748 -57.727272 -23.636364 -62.545456 -68.181816
2749 -2.727273 -10.636364 -43.818180 -38.909092
2750 -79.000000 -97.818184 -59.545456 -28.090910
2751 -83.727272 -29.909090 -91.545456 -65.818184
2752 -31.454546 -16.727272 -49.272728 -34.909092
2753 -60.363636 -86.545456 -81.000000 -18.545454
2754 -27.818182 -16.363636 -23.181818 -31.000000
2755 -32.272728 -5.000000 -93.272728 -89.909088
2756 -14.727273 -42.000000 -44.272728 -3.636364
2757 -38.818180 -88.090912 -42.545456 -17.818182
2758 -85.818184 -88.181816 -32.090908 -55.727272
2759 -4.272727 -23.636364 -21.545454 -21.909090
2760 -26.545454 -57.000000 -43.000000 -86.909088
2761 -29.636364 -24.000000 -5.454545 -43.636364
2762 -40.272728 -14.818182 -74.636360 -58.727272
2763 -5.909091 -54.090908 -34.818180 -20.636364
2764 -96.090912 -79.090912 -24.272728 -34.909092
2765 -53.272728 -52.909092 -38.909092 -39.090908
2766 -41.090908 -71.000000 -81.000000 -45.363636
2767 -80.818184 -88.636360 -53.363636 -7.363636
2768 -45.636364 -96.363640 -80.454544 -75.272728
2769 -20.272728 -72.000000 -18.818182 -46.727272
2770 -73.000000 -79.636360 -5.454545 -78.909088
2771 -33.636364 -26.363636 -85.727272 -15.909091
2772 -5.454545 -9.909091 -50.727272 -58.727272
2773 -49.000000 -75.818184 -84.000000 -90.090912
2774 -32.909092 -64.909088 -21.636364 -13.727273
2775 -53.545456 -61.181820 -7.181818 -85.363640
2776 -57.454544 -73.818184 -46.727272 -77.727272
2777 -45.818180 -51.727272 -10.636364 -18.727272
2778 -17.545454 -16.090910 -97.636360 -51.181820
2779 -28.636364 -83.272728 -67.000000 -34.000000
2780 -79.363640 -3.909091 -78.909088 -28.363636
2781 -65.909088 -49.000000 -4.636364 -98.818184
2782 -13.909091 -12.454545 -12.454545 -53.636364
2783 -73.545456 -5.818182 -25.181818 -31.000000
2784 -79.636360 -71.909088 -94.909088 -25.363636
2785 -9.818182 -5.545455 -30.272728 -27.272728
2786 -7.818182 -14.090909 -64.636360 -36.363636
2787 -83.545456 -31.636364 -56.545456 -49.090908
2788 -21.727272 -35.454544 -63.636364 -87.545456
2789 -84.454544 -68.272728 -72.545456 -84.545456
2790 -66.818184 -71.181816 -24.363636 -40.363636
2791 -77.000000 -35.636364 -57.545456 -56.545456
2792 -93.727272 -38.636364 -68.090912 -3.454545
2793 -30.363636 -84.545456 -16.909090 -24.363636
2794 -84.818184 -81.545456 -46.909092 -68.272728
2795 -99.272728 -3.454545 -17.363636 -7.181818
2796 -25.000000 -80.909088 -80.909088 -95.636360
2797 -35.363636 -53.363636 -66.272728 -88.363640
2798 -24.545454 -90.636360 -28.727272 -1.454545
2799 -12.454545 -72.454544 -44.181820 -6.090909
2800 -11.090909 -98.454544 -9.545455 -27.636364
2801 -83.000000 -12.636364 -51.909092 -67.818184
2802 -94.181816 -98.818184 -22.272728 -79.636360
2803 -88.363640 -25.727272 -86.727272 -13.363636
2804 -92.818184 -67.636360 -95.181816 -14.363636
2805 -21.000000 -61.454544 -2.636364 -45.454544
2806 -38.181820 -31.363636 -33.090908 -50.636364
2807 -89.909088 -63.454544 -56.727272 -87.181816
2808 -61.909092 -52.454544 -14.727273 -31.090910
2809 -65.090912 -52.818180 -85.090912 -45.363636
2810 -51.636364 -7.272727 -25.000000 -26.181818
2811 -19.181818 -97.909088 -39.545456 -12.000000
2812 -65.454544 -20.818182 -26.363636 -72.636360
2813 -82.272728 -29.000000 -18.090910 -20.454546
2814 -46.454544 -37.363636 -57.181820 -36.363636
2815 -0.818182 -0.090909 -9.727273 -48.909092
2816 -38.636364 -10.636364 -80.000000 -89.909088
2817 -63.454544 -65.000000 -35.272728 -1.181818
2818 -58.454544 -46.363636 -27.363636 -77.636360
2819 -44.272728 -53.000000 -75.818184 -95.909088
2820 -73.818184 -2.181818 -68.454544 -56.090908
2821 -31.090910 -72.727272 -62.636364 -63.727272
2822 -10.000000 -6.000000 -86.272728 -97.000000
2823 -6.090909 -96.000000 -45.818180 -44.727272
2824 -6.545455 -12.000000 -34.545456 -70.000000
2825 -77.000000 -56.000000 -57.363636 -21.636364
2826 -2.363636 -84.636360 -85.454544 -32.727272
2827 -37.636364 -61.272728 -28.636364 -11.454545
2828 -49.545456 -83.272728 -67.545456 -80.636360
2829 -55.909092 -16.363636 -30.545454 -65.909088
2830 -22.363636 -16.818182 -49.090908 -28.363636
2831 -12.818182 -94.909088 -59.272728 -5.545455
2832 -6.818182 -93.818184 -61.636364 -70.000000
2833 -35.909092 -19.000000 -77.727272 -24.454546
2834 -3.636364 -63.181820 -57.181820 -41.272728
2835 -10.545455 -71.909088 -52.727272 -60.090908
2836 -55.181820 -6.363636 -26.909090 -97.272728
2837 -8.909091 -57.454544 -49.363636 -31.181818
2838 -74.272728 -98.363640 -59.545456 -73.272728
2839 -93.272728 -5.000000 -78.727272 -86.272728
2840 -84.909088 -26.545454 -42.363636 -20.818182
2841 -45.545456 -20.090910 -45.272728 -49.090908
2842 -69.454544 -88.545456 -76.545456 -80.000000
2843 -46.636364 -15.363636 -40.090908 -88.000000
2844 -7.909091 -53.181820 -85.181816 -16.818182
2845 -10.636364 -34.545456 -48.000000 -71.090912
2846 -19.090910 -93.727272 -44.272728 -98.454544
2847 -98.636360 -9.181818 -84.727272 -83.545456
2848 -35.727272 -13.272727 -90.545456 -67.454544
2849 -33.363636 -35.818180 -2.727273 -2.727273
2850 -10.545455 -79.181816 -82.727272 -57.181820
2851 -80.727272 -8.909091 -31.272728 -88.636360
2852 -62.090908 -2.636364 -91.636360 -58.818180
2853 -23.363636 -39.545456 -29.909090 -42.363636
2854 -19.454546 -60.363636 -40.818180 -4.272727
2855 -55.727272 -11.727273 -74.000000 -91.454544
2856 -24.909090 -64.545456 -45.000000 -44.454544
2857 -86.454544 -47.727272 -47.181820 -83.181816
2858 -26.909090 -16.000000 -26.454546 -93.818184
2859 -11.090909 -57.727272 -82.454544 -73.181816
2860 -60.363636 -60.181820 -18.181818 -83.727272
2861 -99.727272 -34.181820 -12.272727 -5.363636
2862 -94.545456 -53.090908 -9.545455 -36.363636
2863 -50.909092 -69.727272 -14.000000 -62.000000
2864 -20.363636 -59.000000 -6.454545 -6.818182
2865 -6.636364 -39.727272 -90.000000 -19.727272
2866 -55.727272 -16.454546 -13.454545 -66.818184
2867 -60.363636 -82.090912 -26.181818 -20.727272
2868 -42.272728 -44.272728 -90.545456 -28.181818
2869 -64.636360 -2.818182 -33.454544 -59.181820
2870 -42.000000 -29.181818 -95.545456 -92.909088
2871 -98.909088 -9.454545 -41.090908 -19.272728
2872 -54.636364 -47.545456 -12.272727 -61.272728
2873 -87.272728 -88.363640 -80.909088 -29.181818
2874 -91.000000 -80.545456 -96.000000 -51.272728
2875 -62.636364 -8.272727 -58.181820 -4.818182
2876 -38.727272 -48.727272 -33.000000 -3.363636
2877 -51.454544 -52.636364 -48.727272 -79.636360
2878 -81.818184 -30.363636 -72.545456 -66.818184
2879 -26.000000 -99.818184 -72.272728 -80.636360
2880 -33.545456 -84.454544 -28.000000 -6.909091
2881 -59.000000 -8.909091 -36.090908 -50.000000
2882 -89.454544 -18.181818 -1.272727 -38.272728
2883 -26.454546 -59.363636 -29.272728 -51.363636
2884 -94.272728 -62.181820 -54.727272 -31.909090
2885 -1.000000 -89.636360 -11.545455 -68.909088
2886 -6.181818 -70.272728 -35.727272 -32.181820
2887 -70.090912 -94.181816 -98.909088 -3.545455
2888 -64.818184 -26.909090 -10.454545 -23.818182
2889 -22.000000 -32.727272 -73.727272 -97.636360
2890 -50.909092 -61.181820 -35.909092 -63.545456
2891 -6.727273 -65.090912 -1.090909 -87.090912
2892 -13.454545 -42.000000 -19.000000 -14.454545
2893 -31.545454 -30.454546 -83.363640 -37.727272
2894 -0.727273 -5.272727 -56.000000 -56.909092
2895 -99.363640 -54.909092 -46.636364 -64.181816
2896 -81.818184 -43.272728 -74.090912 -90.000000
2897 -76.000000 -34.000000 -87.636360 -13.000000
2898 -95.181816 -23.545454 -76.545456 -88.000000
2899 -74.818184 -77.545456 -75.090912 -88.272728
2900 -5.727273 -94.090912 -88.818184 -37.272728
2901 -10.727273 -58.363636 -61.090908 -97.545456
2902 -63.545456 -17.090910 -54.454544 -49.090908
2903 -58.181820 -87.272728 -99.454544 -26.181818
2904 -30.545454 -73.545456 -16.181818 -6.545455
2905 -7.545455 -3.818182 -19.545454 -88.818184
2906 -13.545455 -82.181816 -76.818184 -74.454544
2907 -45.909092 -51.909092 -62.727272 -51.636364
2908 -32.181820 -37.727272 -75.000000 -42.818180
2909 -96.000000 -36.090908 -40.363636 -59.545456
2910 -39.363636 -81.000000 -94.818184 -97.545456
2911 -68.272728 -94.272728 -23.727272 -98.818184
2912 -67.727272 -26.090910 -5.363636 -61.454544
2913 -29.909090 -11.000000 -50.272728 -29.636364
2914 -93.181816 -27.090910 -4.090909 -25.272728
2915 -65.181816 -52.909092 -76.909088 -97.272728
2916 -90.636360 -51.909092 -40.090908 -86.636360
2917 -74.181816 -66.636360 -32.363636 -13.545455
2918 -47.636364 -27.181818 -11.090909 -15.909091
2919 -7.545455 -21.000000 -14.727273 -75.272728
2920 -47.090908 -6.272727 -22.909090 -63.181820
2921 -3.454545 -73.090912 -92.727272 -82.818184
2922 -86.363640 -83.000000 -8.090909 -37.636364
2923 -22.090910 -71.090912 -34.909092 -12.636364
2924 -23.000000 -61.181820 -85.454544 -83.272728
2925 -14.000000 -3.909091 -96.818184 -61.636364
2926 -17.272728 -94.000000 -63.727272 -24.818182
2927 -15.000000 -64.636360 -86.272728 -48.181820
2928 -57.090908 -9.090909 -11.363636 -60.454544
2929 -68.363640 -90.272728 -43.272728 -54.727272
2930 -73.181816 -51.272728 -92.363640 -95.272728
2931 -22.363636 -13.454545 -94.090912 -31.545454
2932 -60.818180 -65.636360 -14.818182 -74.818184
2933 -69.545456 -97.727272 -22.636364 -86.818184
2934 -91.727272 -86.363640 -97.727272 -92.909088
2935 -37.181820 -84.000000 -41.090908 -94.181816
2936 -93.090912 -52.363636 -54.636364 -61.454544
2937 -42.636364 -84.090912 -2.272727 -2.000000
2938 -35.363636 -80.818184 -97.181816 -43.909092
2939 -94.181816 -77.454544 -75.363640 -41.181820
2940 -43.090908 -76.363640 -2.090909 -98.818184
2941 -74.090912 -24.727272 -71.727272 -65.818184
2942 -97.181816 -69.454544 -58.636364 -34.363636
2943 -53.454544 -99.727272 -14.727273 -32.636364
2944 -38.272728 -69.363640 -94.090912 -80.818184
2945 -53.363636 -96.363640 -82.818184 -74.909088
2946 -63.272728 -66.181816 -18.727272 -43.636364
2947 -43.545456 -80.272728 -84.818184 -72.818184
2948 -56.636364 -86.909088 -71.545456 -30.636364
2949 -97.727272 -43.272728 -82.636360 -94.909088
2950 -12.727273 -27.454546 -15.454545 -52.363636
2951 -27.090910 -30.090910 -85.000000 -51.545456
2952 -85.636360 -65.181816 -32.363636 -25.181818
2953 -47.727272 -1.272727 -100.000000 -11.000000
2954 -67.454544 -4.909091 -54.636364 -97.181816
2955 -85.181816 -39.363636 -56.090908 -28.000000
2956 -12.454545 -27.636364 -44.818180 -10.181818
2957 -57.090908 -27.363636 -91.272728 -56.000000
2958 -54.818180 -6.636364 -8.363636 -68.090912
2959 -22.909090 -79.454544 -19.545454 -8.545455
2960 -44.636364 -38.090908 -19.818182 -92.363640
2961 -39.363636 -19.818182 -3.272727 -92.909088
2962 -10.909091 -57.909092 -76.272728 -82.272728
2963 -83.454544 -32.363636 -10.272727 -82.000000
2964 -60.000000 -55.000000 -92.181816 -3.272727
2965 -82.363640 -69.545456 -59.272728 -23.363636
2966 -76.181816 -53.727272 -77.545456 -85.272728
2967 -19.363636 -97.090912 -80.000000 -64.000000
2968 -21.363636 -99.818184 -42.545456 -60.636364
2969 -5.818182 -45.818180 -39.727272 -16.727272
2970 -89.818184 -16.000000 -99.000000 -59.454544
2971 -48.272728 -95.363640 -41.454544 -94.454544
2972 -50.363636 -33.545456 -97.636360 -18.909090
2973 -3.090909 -43.090908 -42.272728 -65.454544
2974 -96.818184 -19.818182 -36.909092 -16.181818
2975 -3.090909 -16.909090 -66.363640 -24.363636
2976 -16.636364 -8.818182 -71.181816 -8.636364
2977 -40.818180 -10.909091 -25.272728 -30.636364
2978 -26.909090 -10.454545 -90.000000 -61.363636
2979 -5.818182 -31.454546 -55.727272 -42.363636
2980 -51.181820 -53.363636 -61.272728 -40.454544
2981 -96.454544 -89.636360 -92.090912 -79.363640
2982 -95.636360 -29.000000 -81.727272 -84.818184
2983 -32.000000 -34.181820 -95.363640 -34.818180
2984 -43.000000 -66.545456 -43.454544 -70.000000
2985 -63.636364 -54.909092 -0.545455 -90.545456
2986 -65.272728 -76.727272 -38.000000 -57.272728
2987 -94.363640 -93.727272 -85.727272 -31.636364
2988 -33.272728 -33.181820 -72.090912 -15.909091
2989 -22.818182 -64.090912 -81.454544 -4.545455
2990 -79.272728 -63.090908 -89.363640 -11.272727
2991 -83.454544 -84.727272 -46.090908 -12.636364
2992 -37.454544 -89.454544 -82.636360 -1.090909
2993 -30.545454 -83.181816 -77.818184 -82.000000
2994 -46.090908 -15.818182 -39.181820 -40.363636
2995 -95.727272 -11.090909 -72.000000 -29.000000
2996 -44.272728 -30.272728 -44.818180 -53.181820
2997 -80.545456 -26.272728 -57.727272 -45.909092
2998 -75.545456 -33.272728 -57.181820 -59.000000
2999 -4.181818 -89.363640 -71.636360 -41.636364
3000 -65.000000 -40.363636 -42.727272 -95.545456
3001 -9.727273 -6.727273 -77.454544 -55.727272
3002 -22.454546 -2.818182 -82.272728 -18.181818
3003 -0.090909 -40.454544 -33.272728 -44.363636
3004 -70.727272 -78.090912 -97.545456 -37.363636
3005 -90.545456 -41.454544 -83.272728 -66.000000
3006 -74.727272 -26.636364 -11.181818 -78.909088
3007 -16.000000 -68.909088 -6.727273 -67.181816
3008 -9.272727 -35.636364 -62.636364 -19.000000
3009 -42.272728 -26.272728 -60.909092 -50.909092
3010 -15.272727 -43.181820 -69.090912 -15.363636
3011 -83.636360 -88.545456 -59.727272 -40.454544
3012 -66.636360 -43.363636 -77.818184 -43.272728
3013 -84.818184 -47.272728 -95.454544 -45.636364
3014 -73.909088 -6.636364 -10.727273 -89.818184
3015 -61.727272 -17.363636 -57.000000 -57.181820
